0.0441 0.0477 0.5732
-0.1439 -0.2763 0.5476
0.2617 -0.2973 0.4456
-0.3791 -0.5877 0.5249
-0.3612 0.3255 0.4864
-0.2355 0.4147 0.4437
-0.1178 -0.1423 0.6271
0.0355 0.1426 0.4629
-0.9022 0.0821 0.4192
0.2309 -0.2136 0.6163
0.0077 0.6405 0.4452
0.5014 -0.6527 0.5926
0.7115 1.0572 0.6337
-0.2514 0.8286 0.6293
0.0143 0.3385 0.5912
-0.1503 -0.3942 0.5757
0.5580 0.3534 0.6359
-0.5229 -0.5395 0.3508
-0.2713 -0.0964 0.5294
-0.3364 -0.2436 0.4673
0.3314 -0.4962 0.3977
0.2917 -0.1168 0.4447
0.4546 0.3993 0.5110
-0.0203 -0.2375 0.4522
0.1603 0.1306 0.3895
-0.2024 -0.2126 0.4310
-0.2004 0.1954 0.6140
0.1424 -0.6532 0.4073
-0.1046 0.5537 0.4012
-0.3697 -0.2258 0.3501
-0.8256 -0.2155 0.4256
0.1489 -0.4039 0.4119
-0.4171 -0.1585 0.5016
-0.0017 0.1884 0.4363
0.1262 -0.2145 0.3544
0.1599 0.3786 0.4002
-0.1726 0.2878 0.3626
-0.1372 0.1985 0.4853
0.3009 0.4328 0.5367
-0.1093 0.6515 0.5267
-0.0138 -0.9171 0.4519
0.5365 -0.7035 0.3729
0.4728 0.4408 0.5772
-0.6176 -0.8224 0.5894
0.4231 0.5373 0.5685
0.0712 0.3275 0.5567
-0.9885 -0.2807 0.4365
-0.1086 -0.2483 0.5318
0.3883 0.1013 0.5734
-0.4089 0.1971 0.5705
-0.7518 0.0026 0.4555
-0.8256 0.1816 0.5185
-0.9705 0.8635 0.4421
0.0156 0.0907 0.4928
-0.2625 -0.2064 0.3806
-0.1199 -0.7008 0.3547
0.0234 -0.2534 0.4411
-0.2946 0.5290 0.5472
0.1016 -0.6390 0.6280
0.2498 -0.0285 0.4950
0.5587 -0.5907 0.5035
-0.0507 -0.0818 0.3689
-0.3228 -0.1348 0.4030
-0.9845 0.3119 0.3627
0.4356 -0.3532 0.3560
0.3507 0.5940 0.4431
-0.0220 0.0263 0.5610
0.2693 -0.0633 0.5724
0.5361 0.0732 0.5251
-0.0434 0.6431 0.5000
-0.3320 0.3354 0.5762
0.4699 0.2926 0.4299
0.5069 -0.2447 0.5211
0.2126 -0.2738 0.5230
0.2824 -0.0534 0.3557
-0.1149 -0.0256 0.4510
0.1828 -0.3458 0.4800
-0.3377 0.1622 0.5030
-0.9319 0.0764 0.6143
-0.1905 0.1840 0.5225
-0.2812 -0.0804 0.6120
-0.1510 -0.3794 0.5477
0.3539 -0.5268 0.3979
-0.6174 0.4243 0.5981
-0.0176 0.0193 0.3847
0.0133 -0.3922 0.6270
0.1481 0.4575 0.6202
-0.3284 -0.8433 0.4026
0.2996 0.1220 0.6417
0.4697 1.0209 0.5140
0.4490 0.4722 0.3520
0.3683 0.3366 0.3860
-0.2175 -0.6074 0.5346
-0.5188 -0.5230 0.5530
0.7408 -0.0327 0.5762
-0.2605 0.1833 0.5515
0.6049 -0.6078 0.4178
0.5382 -0.2825 0.3635
-0.2156 -0.5667 0.4988
-0.2441 0.5748 0.4495
-0.5197 0.1666 0.6346
-0.0120 0.1717 0.4620
0.6518 -1.0163 0.3787
0.2634 0.0452 0.4108
0.1331 0.1919 0.5950
-0.4550 -0.2968 0.4601
-0.1612 -0.7749 0.6168
-0.1526 -0.1467 0.5617
0.2925 0.0847 0.5223
-0.3973 0.1474 0.4718
-0.2719 0.2404 0.4167
-0.4218 0.3246 0.5433
0.0250 0.4210 0.5200
-0.3966 -0.7096 0.4364
0.1644 -0.4519 0.6077
0.5131 -0.1414 0.5290
-0.1903 -0.0537 0.3854
-0.7894 0.1716 0.5427
-0.5130 -0.1100 0.5935
0.0690 0.2809 0.6115
-0.1021 0.2459 0.3713
-0.2336 0.3357 0.6086
0.3078 0.0833 0.4650
-1.0335 -0.0945 0.5042
0.3854 -0.2168 0.4731
0.2032 0.0913 0.5522
0.6542 -0.2354 0.4928
-0.3676 0.5117 0.3762
-0.4857 -0.0505 0.3918
-0.7838 -0.2244 0.5603
0.1901 -0.6612 0.4868
0.5380 0.6773 0.4190
0.2588 -0.3416 0.6006
-0.0081 0.0102 0.5377
0.0107 0.0327 0.3882
0.0855 0.3969 0.4122
0.1844 -0.1467 0.5156
-0.0252 0.0198 0.5951
-0.2034 0.2431 0.5323
-0.3563 0.0506 0.6351
0.5625 -0.0137 0.6481
-0.2087 -0.0750 0.5086
-0.6996 0.3034 0.3965
-0.6287 -0.4710 0.4444
-0.0465 -0.2388 0.3889
-0.2126 0.8057 0.3580
-0.1245 0.3844 0.4221
-0.1973 -0.2958 0.5134
0.1646 -0.3249 0.5529
0.0265 -0.4786 0.4273
-0.1549 -0.1731 0.4748
-0.1387 -0.2735 0.4017
-0.4266 -0.3747 0.3837
0.6769 -0.2893 0.6253
0.2461 0.8979 0.5819
-0.4003 0.4129 0.6030
-0.4054 -0.2589 0.3958
-0.4891 -0.1708 0.3581
-0.1291 0.1928 0.3612
-0.3952 -0.0182 0.5894
0.5586 -0.2668 0.6061
0.0205 0.4751 0.4632
-0.0329 -0.0005 0.5302
0.6957 0.4748 0.6482
-0.3959 0.4942 0.5807
0.0962 -0.0635 0.4855
-0.3572 -0.5259 0.3595
0.5248 0.4942 0.3816
0.4265 -0.4321 0.5983
-0.1514 -0.6167 0.5557
0.2128 0.0661 0.6101
-0.3648 0.6740 0.6146
-0.5380 -0.0534 0.6084
-0.2053 -0.1858 0.4014
-0.0415 -0.0805 0.5677
-0.4385 0.4866 0.5309
-0.4279 -0.4111 0.6335
-0.4854 -0.1444 0.4009
-0.3397 0.2132 0.3642
-0.0001 0.4772 0.5335
-0.7660 0.2418 0.6440
-0.1270 -0.1010 0.3605
0.8027 0.2908 0.6495
0.1618 0.0065 0.3978
0.2272 -0.0148 0.4058
0.6380 -0.0020 0.4755
0.2347 -0.1310 0.4534
-0.1401 -0.0858 0.3658
0.0959 0.0068 0.4780
0.4173 -0.0139 0.6047
0.1597 0.0491 0.4507
-0.0833 0.6121 0.5985
0.0535 -0.1989 0.5126
0.5176 -0.9876 0.3692
-0.5853 -0.2538 0.6200
-0.4290 0.3436 0.4840
0.1323 -0.1745 0.3811
-0.3281 -0.0189 0.5564
-0.2142 0.0863 0.5586
0.2443 -0.1580 0.5713
-0.9290 0.6824 0.4318
0.3684 0.3659 0.3871
-0.3033 1.0593 0.5939
0.1698 -0.1478 0.3733
0.0686 -0.4160 0.5528
-0.3021 -0.0383 0.5802
0.0910 0.0043 0.4050
0.7208 -0.1302 0.3624
-0.4802 -0.0544 0.4924
0.3291 0.6691 0.6206
0.3695 0.4399 0.6428
0.0150 0.2897 0.3511
-0.6118 0.4378 0.3642
-0.3452 0.3985 0.6141
-0.5697 -0.4091 0.5139
-0.6920 -0.2573 0.6296
0.3566 0.1687 0.6381
-0.0581 -0.0353 0.4879
-0.3535 -0.7513 0.5662
-0.1241 0.4364 0.6055
4.0339 2.6514 0.7435
4.7039 2.2848 0.8181
3.7040 2.5427 0.8417
3.5272 1.5546 0.9153
4.1860 1.9037 0.8362
4.0541 2.5740 0.8927
3.7096 2.3839 0.7831
3.6673 2.2564 0.9031
4.3431 1.6590 0.7064
4.0829 2.7266 0.9431
4.0676 1.8343 0.9120
3.5809 2.3039 0.9881
3.7758 2.2610 0.7284
3.8418 2.3544 0.9015
3.8600 2.1368 0.7134
4.0821 1.9850 0.9641
4.9183 2.3971 0.7793
4.3036 1.7914 0.9673
4.4513 2.4852 0.9943
4.4205 1.6852 0.9031
4.3563 2.4158 0.7773
4.4554 2.1650 0.7900
3.4808 2.8443 0.9031
4.2199 2.2498 0.7576
4.5812 2.5102 0.9172
4.5700 2.6661 0.8021
4.6880 2.5731 0.9252
3.8614 2.7655 0.8812
3.6548 1.8366 0.9047
4.2364 1.9926 0.8585
4.8569 2.9384 0.9932
4.8132 1.7772 0.9148
3.8614 1.8764 0.8644
4.6197 1.3755 0.7167
4.8020 1.8442 0.9252
3.5447 1.7950 0.8566
4.5640 1.8345 0.9755
3.8073 2.1360 0.9650
3.5558 2.8919 0.8826
4.7500 2.2821 0.7117
4.6199 2.5568 0.8596
4.4859 2.4083 0.9808
3.5559 2.0199 0.8077
3.7460 2.6521 0.8936
3.7946 2.0863 0.7237
4.5318 2.5506 0.7783
4.2666 2.3121 0.8843
4.1434 1.7432 0.8194
4.3062 2.3153 0.9342
4.6323 3.0546 0.7769
3.9575 2.8013 0.9321
4.0811 2.9726 0.7221
4.0628 1.7773 0.9734
3.9484 2.3519 0.7992
3.6495 2.0802 0.9257
3.9482 1.8619 0.9742
4.4006 2.1113 0.9054
3.9093 1.7009 0.8808
4.4759 2.0702 0.7017
4.1580 1.2638 0.7916
4.7615 2.8178 0.7529
4.3248 2.8785 0.8502
4.7935 2.1884 0.8927
3.8240 1.6555 0.9660
4.1401 2.0636 0.7614
4.6820 2.0356 0.8110
4.0169 1.9861 0.9036
4.1767 2.0525 0.9436
4.2667 1.5301 0.8025
3.7349 1.5645 0.8347
4.6347 2.0736 0.9171
4.1961 1.8353 0.7459
5.0294 2.8866 0.8422
4.7309 2.9635 0.9469
4.5080 2.2816 0.8941
3.7751 2.0672 0.9041
4.5276 1.9586 0.8768
4.5067 2.1212 0.7643
3.6329 2.5978 0.7081
4.0119 2.1189 0.8514
4.0355 2.5981 0.9125
3.9730 3.1300 0.9158
3.4427 2.0036 0.8262
4.2222 3.3555 0.7931
4.3413 3.2004 0.7396
4.1936 1.9281 0.9552
4.5581 2.0256 0.9277
4.3952 1.6763 0.7517
4.3675 2.9491 0.8293
3.9065 2.2037 0.8485
4.4337 2.0515 0.8224
3.7579 2.3353 0.7543
4.2620 2.4092 0.9534
3.0658 2.5338 0.8933
3.7863 2.1487 0.9095
4.5973 2.7114 0.8111
4.7402 2.6255 0.7036
4.0261 3.1699 0.7036
4.9765 2.5627 0.9899
3.9300 2.3798 0.9025
4.4441 2.4201 0.7627
5.1751 1.6153 0.9676
4.0051 2.4568 0.8215
4.6943 2.7271 0.9713
4.5221 1.8717 0.8542
4.5604 2.8820 0.9608
3.9213 2.7948 0.7809
3.9779 2.3386 0.9905
3.9207 2.7463 0.8702
4.4907 2.0976 0.7732
4.1275 2.7558 0.7723
4.8323 1.8250 0.9519
4.3682 2.3858 0.9572
4.4821 2.3235 0.7827
4.0047 2.6544 0.9951
4.5127 2.6411 0.9945
3.8652 1.9987 0.9079
4.5569 1.8822 0.8826
3.8165 2.3329 0.7616
4.4181 2.0894 0.7707
4.0367 2.4870 0.7883
4.1384 1.7281 0.8458
4.3414 2.4730 0.9273
4.3455 2.6359 0.8177
3.7879 2.3758 0.9006
3.6735 2.4351 0.8851
3.9178 2.4681 0.8739
3.8086 2.4560 0.9819
4.1904 2.0050 0.7583
4.8549 2.6606 0.9394
4.1238 1.8798 0.8582
4.9107 1.9135 0.9140
4.2676 2.6268 0.7249
4.2466 3.0843 0.8966
4.5030 2.0932 0.8165
4.2451 2.6644 0.8333
3.6821 3.2906 0.7438
4.6605 2.6060 0.7341
3.9328 2.8714 0.8886
4.4383 2.2143 0.8286
4.3162 2.4358 0.8600
3.8130 2.2762 0.8361
3.9216 1.8972 0.9004
4.3360 2.6957 0.9425
5.0750 2.3988 0.8103
3.7343 2.4685 0.7187
4.6564 1.7782 0.9183
3.9708 2.2700 0.7593
4.4286 2.0786 0.8338
4.2848 2.3921 0.7727
3.9619 2.4286 0.8662
4.1357 1.9438 0.8913
3.7467 1.8938 0.8297
4.2746 2.3299 0.9056
4.8683 2.4277 0.8675
3.9792 2.5804 0.7349
4.2671 3.3002 0.7621
4.5675 1.9735 0.8405
4.9725 2.1450 0.7524
4.0703 2.3714 0.7396
3.9282 1.9254 0.7916
3.9396 2.4672 0.9056
4.3164 2.9052 0.8433
4.3240 2.2734 0.7134
4.3296 2.0656 0.8813
4.5985 2.5569 0.7220
4.5418 2.2092 0.8087
3.8106 2.0504 0.7570
3.8771 2.7274 0.9079
4.1096 2.8298 0.7709
5.0197 1.8101 0.9487
4.1645 1.6507 0.9986
3.9523 2.0814 0.8754
3.8085 2.0681 0.8012
4.8384 2.7323 0.7518
4.4915 2.0364 0.8744
3.7350 1.5384 0.9117
4.9222 2.6756 0.8068
4.0251 2.7608 0.7362
4.3638 1.9166 0.8752
4.1471 2.3395 0.7966
4.2041 1.9760 0.7845
4.8090 2.3634 0.7661
4.0785 1.9283 0.7536
4.6193 2.6439 0.9496
4.9280 2.0672 0.9527
4.1739 1.8452 0.7050
4.7419 2.0922 0.8633
4.2234 2.0334 0.8791
4.4730 1.8552 0.8910
4.4375 2.9266 0.9474
4.5816 1.9611 0.7753
4.0495 2.2905 0.7677
3.6692 1.8266 0.9314
4.6267 3.0680 0.7413
4.6743 2.4633 0.7909
4.9434 2.4451 0.8478
4.6604 2.6086 0.8110
4.0623 2.1050 0.9908
4.7647 3.1342 0.9471
3.8584 2.0216 0.7917
3.7796 1.9504 0.8671
4.2986 2.2963 0.9036
4.4888 2.6630 0.8855
4.6133 2.4052 0.8195
4.4175 3.0494 0.9338
3.8536 3.0706 0.7218
4.7034 1.9733 0.7286
4.2360 1.9860 0.9002
3.2563 2.7330 0.8724
3.7535 2.6001 0.9503
5.1083 2.0387 0.7848
3.4071 1.7738 0.7985
4.1721 2.5916 0.7438
4.2996 1.9622 0.8718
4.3388 2.0274 0.9770
4.3100 2.2670 0.7926
4.2542 2.6504 0.8044
4.7075 2.3415 0.7125
4.2405 3.1532 0.9655
4.0265 2.7440 0.8661
4.1206 2.4009 0.9857
4.3022 1.6597 0.7971
4.5281 2.1493 0.8100
4.1590 2.0345 0.7496
3.5509 2.3529 0.7882
4.5921 1.9095 0.7089
4.4153 3.1202 0.8912
3.5937 2.1666 0.8635
4.4424 3.3047 0.8982
4.5326 2.5552 0.9412
4.6430 2.3611 0.7880
4.0106 1.6184 0.9888
4.6350 2.0167 0.7109
4.0263 2.7520 0.9065
4.8180 2.5250 0.7791
3.9797 1.2477 0.7683
4.1860 1.3108 0.7165
4.1455 2.6209 0.7416
3.5136 1.8039 0.7157
4.0243 2.4037 0.8127
3.8152 2.2558 0.7832
4.2487 2.9554 0.9229
4.1200 2.1779 0.9852
4.0163 2.8669 0.8655
4.7766 2.8366 0.7437
4.4530 2.5243 0.9800
4.5704 2.3722 0.7609
4.6581 1.9985 0.8513
3.9017 2.6425 0.7699
3.8582 2.9698 0.7738
4.1063 2.1538 0.8085
4.1926 2.4687 0.8111
4.5462 2.6967 0.8908
4.2584 2.1901 0.9758
3.9325 2.7316 0.7939
4.2197 2.5224 0.8985
4.4595 2.0877 0.8896
4.2148 1.9323 0.9640
4.7499 1.4150 0.9139
4.2861 2.2744 0.8910
4.6850 2.2003 0.9853
3.8481 2.4085 0.8245
4.7928 3.1225 0.9439
4.6524 2.2681 0.8415
4.3335 2.7805 0.7828
4.7993 1.5862 0.7218
4.3327 2.2688 0.9737
4.1281 2.0669 0.9717
4.5151 1.9082 0.9492
4.8942 2.1411 0.8786
4.5504 2.2468 0.9758
4.3050 2.1840 0.7847
4.5453 2.3869 0.7487
4.6828 2.4979 0.9771
3.7639 1.8091 0.9281
4.1033 3.0972 0.7468
3.9359 2.1986 0.8447
4.5659 2.5731 0.8729
3.9891 1.5394 0.8842
4.8862 1.6789 0.9673
3.9123 2.5585 0.7508
4.1548 2.7698 0.9837
4.0447 2.6432 0.7639
4.5337 3.0123 0.9756
4.5414 2.2929 0.7896
3.4001 1.7629 0.7936
4.5039 2.3746 0.9072
4.5534 2.4492 0.8740
5.2382 2.2998 0.7916
4.8117 1.8011 0.8853
4.5302 2.9521 0.9131
4.7973 2.2058 0.9163
4.3091 2.8403 0.7413
3.9815 1.9881 0.7910
4.4232 2.1560 0.9587
4.3357 2.4768 0.8401
4.0257 2.5454 0.8555
3.8540 2.2945 0.9247
3.6881 1.5854 0.8685
3.8811 2.0390 0.9529
4.5616 1.8619 0.7487
4.6826 1.7384 0.7357
3.7788 2.0415 0.9792
4.0916 2.2997 0.7501
3.9112 2.3963 0.7209
3.8428 2.0104 0.8972
4.0543 2.0411 0.8201
4.9179 2.5858 0.8154
3.6987 2.7550 0.7741
3.7622 2.1061 0.9189
3.9223 2.5022 0.7056
4.1508 2.3046 0.9302
4.4205 2.3161 0.8408
3.9162 2.4678 0.7480
3.5353 2.5791 0.9084
5.0079 2.4475 0.8944
4.0531 2.0552 0.9828
4.4737 2.0723 0.8967
4.5383 2.0159 0.9598
-2.6095 2.8907 1.0842
-3.2022 2.3355 1.3420
-2.8351 3.9420 1.1624
-3.0925 3.0193 1.1476
-3.2748 3.1411 1.2990
-2.9336 3.6595 1.0522
-3.4169 3.8910 1.3271
-2.7451 3.0950 1.1057
-3.5039 3.5558 1.1737
-3.4948 3.2177 1.2437
-3.1835 3.2090 1.1513
-4.2867 3.8743 1.1172
-3.6925 3.0582 1.0583
-2.9624 2.8575 1.1993
-3.5542 2.5193 1.3021
-3.6492 3.8488 1.0753
-3.1438 3.5544 1.0912
-2.4549 3.8814 1.3440
-3.2196 2.6376 1.1783
-3.2454 3.0162 1.0724
-2.7190 3.1970 1.2173
-3.3057 3.1729 1.1767
-3.2069 3.3952 1.2225
-3.1909 3.2296 1.2134
-2.6584 2.5772 1.1282
-2.7962 2.8849 1.0758
-3.5490 2.7271 1.2331
-2.3680 2.7778 1.0728
-3.5803 3.5648 1.2259
-3.4161 3.2638 1.3379
-3.0720 2.4120 1.2170
-3.5816 3.1143 1.3411
-4.4301 2.4030 1.2858
-4.0828 4.0684 1.1811
-3.8291 2.8429 1.1960
-3.6677 2.0884 1.2810
-3.2613 3.9535 1.0719
-4.0114 3.2825 1.1213
-4.0697 2.9887 1.2550
-3.1796 3.0693 1.2882
-3.5470 3.8722 1.2296
-2.5415 2.8558 1.1044
-2.9471 2.7988 1.0987
-3.3381 2.8436 1.3283
-2.5781 3.4367 1.0581
-3.9390 2.9451 1.2521
-2.9788 3.3893 1.1528
-3.1952 3.4005 1.0935
-3.3205 3.3820 1.2388
-3.2523 3.3169 1.0542
-2.4377 3.5357 1.3266
-3.3726 3.2602 1.2008
-3.7655 3.6382 1.0722
-4.3178 3.1594 1.3143
-3.2126 2.6865 1.1237
-3.3997 2.8369 1.2256
-3.0177 3.3539 1.1480
-3.0672 3.9373 1.2339
-2.9423 3.4974 1.2666
-2.8372 2.8641 1.2432
-3.2307 3.0229 1.1517
-3.8084 2.7138 1.0900
-3.3359 3.2745 1.0727
-2.9865 3.5997 1.3205
-3.7108 3.5228 1.1836
-2.9067 3.0992 1.2414
-3.0587 3.4536 1.1975
-2.7955 3.8143 1.2815
-3.2722 3.4594 1.2415
-3.7118 3.6240 1.1691
-3.2722 2.2770 1.3330
-3.1861 3.4546 1.3390
-3.3410 2.7982 1.0939
-3.5350 3.0208 1.1368
-3.1309 3.6197 1.1249
-3.6385 2.6100 1.2649
-3.6645 3.5545 1.3457
-4.1952 2.1897 1.3259
-3.5514 3.3033 1.2487
-3.1339 3.6495 1.2430
-3.9490 3.1967 1.1722
-3.5129 2.8049 1.1799
-2.9300 3.2728 1.0589
-3.3154 2.7825 1.3260
-3.7084 3.4094 1.1732
-3.5472 3.1615 1.1660
-2.6990 2.6502 1.2989
-3.4415 2.9854 1.2901
-3.0201 3.0971 1.2746
-3.5791 2.6978 1.1353
-3.4255 2.8653 1.2371
-3.2698 2.6715 1.2598
-3.6968 2.0982 1.0772
-3.0104 2.6153 1.2412
-3.8146 3.5019 1.2675
-3.0201 3.5230 1.1467
-3.7955 3.6171 1.1312
-3.0090 3.4064 1.2472
-4.1475 3.5354 1.0895
-3.3771 2.4860 1.2220
-4.0964 3.1677 1.2875
-2.7418 3.2880 1.3332
-2.2920 2.8757 1.0553
-2.7586 3.2728 1.1207
-3.7494 3.4617 1.0506
-3.2527 3.0257 1.2823
-3.7892 3.1640 1.1488
-2.8859 3.4487 1.2448
-3.2949 2.6596 1.2380
-3.3523 2.8714 1.3062
-3.9800 3.1653 1.1367
-3.3034 3.0698 1.3124
-2.8815 2.6434 1.2188
-4.4003 2.6249 1.2420
-4.0502 3.4285 1.3033
-3.9627 2.4262 1.0731
-3.2636 3.0039 1.0869
-2.8236 3.7158 1.2281
-3.2328 2.3808 1.1601
-3.7420 2.9824 1.0841
-3.7748 3.1751 1.0916
-3.8254 3.4932 1.3426
-3.1203 2.3542 1.0939
-3.3895 3.2922 1.2181
-3.5860 3.4855 1.2308
-3.2532 2.2931 1.0608
-4.1522 3.0353 1.1913
-2.8898 3.5563 1.2483
-4.2694 3.3336 1.2804
-3.8069 3.6955 1.2655
-4.3042 2.9615 1.1554
-3.0141 3.3757 1.3301
-3.4017 2.1309 1.3131
-2.7782 3.4690 1.1185
-2.5698 3.1288 1.1018
-3.1797 2.5418 1.1756
-3.1522 3.3459 1.3327
-3.4793 2.4362 1.0744
-3.2364 4.0109 1.3005
-3.2542 2.5937 1.2906
-2.7661 3.0680 1.1254
-4.1263 3.4849 1.1960
-3.5699 3.2286 1.0997
-3.5549 4.1065 1.3202
-3.5615 3.7975 1.2050
-3.1601 3.7335 1.1031
-2.9871 3.4445 1.2485
-2.6042 3.8180 1.1222
-3.4259 3.0078 1.3031
-4.0957 2.8490 1.0640
-3.1532 2.4470 1.3054
-3.4653 3.1316 1.2647
-3.9076 3.5613 1.3308
-3.2066 2.4029 1.1104
-3.5088 2.6241 1.2974
-3.1455 3.6267 1.2177
-3.9097 2.7471 1.1147
-3.9126 2.3868 1.1351
-2.8906 3.7151 1.2700
-3.5159 3.2427 1.0836
-3.5094 2.3501 1.2815
-3.3496 2.4994 1.1051
-2.8227 2.8666 1.1394
-3.3592 3.1893 1.0882
-3.3847 2.8938 1.1451
-3.0672 3.7007 1.1971
-3.1687 2.8547 1.2387
-3.6198 3.1257 1.2256
-4.2458 2.7898 1.2211
-3.3562 2.7701 1.1389
-3.1470 3.6263 1.3206
-3.7431 3.5873 1.1296
-3.2289 3.3639 1.2716
-2.9776 3.8397 1.1153
-3.9245 3.0958 1.2564
-2.9031 3.8259 1.2145
-3.1237 3.5146 1.0551
-3.3202 3.5150 1.2684
-4.1148 3.1738 1.3446
-3.1304 3.4181 1.1078
-3.7689 4.1003 1.1352
-3.4820 3.7275 1.1043
-3.5222 3.1917 1.1187
-3.9136 3.0324 1.0688
-3.8105 3.6848 1.1728
-3.5805 2.5583 1.0855
-3.4831 3.4716 1.3190
-2.7128 2.9343 1.0632
-3.8331 2.7636 1.3044
-3.2086 4.0010 1.2681
-3.4194 2.4810 1.1653
-3.2822 2.6965 1.2406
-2.9333 3.6254 1.1833
-3.4184 3.2785 1.2173
-3.6322 3.0973 1.1469
-4.1658 2.8164 1.3331
-3.1211 2.9947 1.2335
-3.8244 3.5572 1.3080
-2.4744 3.3460 1.2179
-3.6880 3.6346 1.0723
-2.9931 2.4375 1.1456
-2.7822 3.2476 1.0938
-3.4559 2.8628 1.1610
-3.5780 2.6806 1.0935
-3.1380 3.4990 1.2139
-2.8612 2.5103 1.3014
-3.8446 3.4185 1.2615
-3.7759 3.2651 1.1730
-2.5946 3.6311 1.0921
-2.7901 3.4307 1.0851
-2.8424 3.7314 1.2020
-3.2825 2.7203 1.1193
-4.1451 3.6533 1.1201
-3.1705 2.7576 1.1469
-3.8746 3.0321 1.1701
-3.4275 3.2806 1.3128
-3.9421 3.2800 1.2462
-3.3116 3.0934 1.2069
-3.5956 3.8303 1.1408
-3.3422 3.3829 1.1640
-3.2254 2.6834 1.3488
-3.3061 3.6051 1.0803
-3.7757 3.2717 1.2748
-3.9857 3.4530 1.3369
-2.7508 3.1982 1.1328
-3.5766 2.5202 1.1952
-2.5468 3.0618 1.3442
-3.2880 3.0802 1.2566
-3.6653 2.6145 1.1518
-3.6851 2.6522 1.1578
-3.2955 3.1193 1.0772
-3.4314 3.6747 1.1970
-3.0731 2.3887 1.1841
-4.1129 2.4915 1.3490
-3.2079 3.4097 1.2844
-3.9101 3.2833 1.2189
-3.3521 3.0934 1.2629
-3.8765 2.7861 1.2087
-3.5787 3.3476 1.2057
-3.5143 3.1826 1.3032
-2.6417 3.3136 1.1375
-3.2118 3.0695 1.1425
-3.4642 3.2438 1.0927
-4.0025 3.1520 1.1007
-2.9861 3.3819 1.2181
-2.9187 3.1855 1.2567
-3.0676 2.7096 1.1153
-3.3359 3.7679 1.0929
-3.9774 3.2369 1.2283
-3.2216 2.5444 1.3059
-3.5086 3.4703 1.2561
-3.9603 2.3990 1.3339
-3.5096 3.0228 1.2703
