-0.51255 0.76122 -0.02807 -0.01840
-0.32613 -0.25037 0.01691 -0.02198
0.43348 -0.69885 0.03361 0.02147
0.35641 0.17816 -0.01245 0.02477
-0.08052 0.21469 -0.03535 -0.01253
-0.44737 -0.23023 0.01214 -0.02404
0.45942 -0.58093 0.02665 0.02054
0.69464 0.42682 -0.02062 0.03305
-0.52822 0.80801 -0.02542 -0.01696
-0.43144 -0.20876 0.01681 -0.03563
0.58258 -0.78318 0.02685 0.01995
0.48124 0.44789 -0.01899 0.02102
-0.42736 0.69045 -0.01778 -0.01096
-0.77539 -0.50137 0.01110 -0.01664
0.45104 -0.84224 0.03398 0.01783
0.74970 0.63133 -0.02136 0.02531
-0.08330 0.12389 -0.01739 -0.01214
-0.60539 -0.38701 0.01090 -0.01710
0.67261 -0.74595 0.02779 0.02528
0.64475 0.35308 -0.01937 0.03480
-0.24646 0.38037 -0.02331 -0.01481
-0.41755 -0.41439 0.02733 -0.02754
0.29640 -0.47053 0.03347 0.02143
0.25937 0.16532 -0.01113 0.01682
-0.15887 0.17788 -0.02238 -0.01959
-0.70197 -0.55650 0.02042 -0.02581
0.46239 -0.83049 0.02970 0.01636
0.81006 0.51394 -0.01506 0.02410
-0.51394 0.50480 -0.02242 -0.02294
-0.67609 -0.54679 0.01968 -0.02470
0.34949 -0.39983 0.01594 0.01420
0.62282 0.28967 -0.01695 0.03620
-0.36184 0.62292 -0.02303 -0.01339
-0.52335 -0.41423 0.01832 -0.02335
0.50089 -0.59767 0.02997 0.02476
0.36430 0.29599 -0.01981 0.02400
-0.66824 0.70394 -0.02673 -0.02528
-0.20158 -0.18862 0.01607 -0.01690
0.55378 -0.65041 0.02562 0.02132
0.38909 0.43523 -0.01496 0.01343
-0.39338 0.52847 -0.02602 -0.01932
-0.62148 -0.56210 0.01773 -0.01982
0.55623 -0.81967 0.02270 0.01518
0.44901 0.37232 -0.01867 0.02281
-0.48350 0.47828 -0.02550 -0.02569
-0.40556 -0.45310 0.02191 -0.01973
0.64990 -0.72505 0.02671 0.02437
0.30490 0.21699 -0.01786 0.02356
-0.22062 0.31046 -0.01718 -0.01265
-0.47534 -0.47155 0.02657 -0.02579
0.59313 -0.60703 0.02585 0.02541
0.49734 0.31129 -0.01221 0.01991
-0.26789 0.25419 -0.01413 -0.01463
-0.48631 -0.49399 0.02135 -0.02077
0.43169 -0.50254 0.01829 0.01618
0.86223 0.46737 -0.01567 0.02848
-0.59698 0.37462 -0.01367 -0.02117
-0.36402 -0.39186 0.01854 -0.01747
0.21395 -0.31888 0.02361 0.01638
0.48221 0.52356 -0.01842 0.01639
-0.59211 0.50051 -0.02498 -0.02955
-0.32183 -0.43783 0.01756 -0.01312
0.72009 -0.55866 0.01867 0.02411
0.16136 0.12071 -0.01261 0.01805
-0.58086 0.46277 -0.02268 -0.02933
-0.40309 -0.30394 0.01296 -0.01685
0.36327 -0.35551 0.02657 0.02641
0.59514 0.80833 -0.02494 0.01861
-0.45044 0.68970 -0.02002 -0.01299
-0.32806 -0.39296 0.02749 -0.02218
0.18994 -0.20208 0.02043 0.01967
0.19733 0.14476 -0.02093 0.02664
-0.65335 0.45197 -0.02015 -0.02867
-0.23757 -0.19024 0.02025 -0.02523
0.55289 -0.60305 0.02107 0.01937
0.29868 0.43412 -0.03286 0.02275
-0.46844 0.44630 -0.02417 -0.02580
-0.54084 -0.72526 0.01993 -0.01494
0.71009 -0.66206 0.02549 0.02728
0.48257 0.68405 -0.01653 0.01174
-0.38973 0.24222 -0.01370 -0.02205
-0.49351 -0.72735 0.03250 -0.02169
0.48506 -0.59925 0.01985 0.01613
0.32179 0.47154 -0.01777 0.01260
-0.80227 0.56439 -0.01336 -0.01909
-0.66733 -0.62436 0.01687 -0.01825
0.54090 -0.40966 0.01567 0.02051
0.15306 0.20333 -0.01860 0.01450
-0.56538 0.75460 -0.02350 -0.01733
-0.46965 -0.83598 0.02440 -0.01346
0.63138 -0.44342 0.01913 0.02651
0.34285 0.53004 -0.02866 0.01864
-0.53068 0.62629 -0.02472 -0.02070
-0.68191 -0.71683 0.01621 -0.01531
0.47529 -0.35820 0.02118 0.02787
0.21245 0.17774 -0.01921 0.02315
-0.41306 0.48685 -0.01542 -0.01336
-0.33139 -0.26891 0.01578 -0.01943
0.74226 -0.44120 0.02004 0.03344
0.25799 0.44629 -0.03060 0.01815
-0.64222 0.57084 -0.01627 -0.01881
-0.35097 -0.43084 0.02406 -0.01974
0.53259 -0.36091 0.01296 0.01868
0.68062 0.67568 -0.01674 0.01687
-0.46090 0.37372 -0.02231 -0.02727
-0.49073 -0.70498 0.02501 -0.01739
0.56183 -0.34919 0.01156 0.01870
0.39204 0.72042 -0.03419 0.01861
-0.55047 0.42268 -0.01564 -0.02048
-0.33452 -0.64198 0.02263 -0.01221
0.27438 -0.24175 0.01792 0.02036
0.41090 0.62992 -0.01673 0.01098
-0.38389 0.39461 -0.02381 -0.02302
-0.61903 -0.60119 0.02213 -0.02236
0.39952 -0.44801 0.02352 0.02078
0.62864 0.62491 -0.01815 0.01790
-0.77313 0.59841 -0.01550 -0.01980
-0.33312 -0.63712 0.03083 -0.01588
0.72778 -0.56125 0.01849 0.02412
0.12633 0.21058 -0.03415 0.01965
-0.70272 0.44011 -0.01099 -0.01792
-0.54569 -0.67244 0.02842 -0.02275
0.48380 -0.37173 0.01997 0.02610
0.59459 0.62090 -0.02808 0.02650
-0.43071 0.29190 -0.01273 -0.01870
-0.41993 -0.78517 0.03053 -0.01635
0.58661 -0.41544 0.01294 0.01854
0.11235 0.22993 -0.01956 0.00874
-0.77955 0.44907 -0.01868 -0.03211
-0.14006 -0.23089 0.02463 -0.01442
0.65968 -0.31738 0.01423 0.02842
0.51956 0.76000 -0.03071 0.02130
-0.20895 0.11907 -0.01510 -0.02704
-0.68301 -0.69649 0.01700 -0.01680
0.72345 -0.47945 0.01410 0.02111
0.31432 0.45240 -0.03124 0.02209
-0.55748 0.53534 -0.02395 -0.02519
-0.21093 -0.54243 0.03706 -0.01436
0.13476 -0.10010 0.02261 0.02927
0.26036 0.45241 -0.02676 0.01457
-0.75001 0.48683 -0.02155 -0.03350
-0.63495 -0.77351 0.02826 -0.02282
0.71549 -0.52261 0.02114 0.02878
0.36726 0.86444 -0.02627 0.01108
-0.73096 0.44866 -0.01340 -0.02209
-0.62298 -0.66110 0.01765 -0.01663
0.19086 -0.12670 0.01336 0.02055
0.37016 0.41445 -0.02234 0.01981
-0.65740 0.43721 -0.02168 -0.03305
-0.40124 -0.84958 0.03171 -0.01471
0.40644 -0.33582 0.01904 0.02269
0.44935 0.84243 -0.02719 0.01480
-0.62690 0.31002 -0.01114 -0.02231
-0.06914 -0.24648 0.03099 -0.00940
0.72840 -0.48579 0.01162 0.01791
0.62037 0.69615 -0.01833 0.01634
-0.42154 0.17043 -0.00895 -0.02306
-0.36446 -0.89520 0.02403 -0.00958
0.53729 -0.20104 0.00880 0.02447
0.46896 0.74087 -0.03238 0.02042
-0.76133 0.31473 -0.01260 -0.03033
-0.46767 -0.87413 0.02151 -0.01144
0.43377 -0.29048 0.01612 0.02434
0.39267 0.89057 -0.03151 0.01377
-0.81098 0.28215 -0.01291 -0.03606
-0.32342 -0.37984 0.02418 -0.02072
0.64330 -0.29080 0.01258 0.02758
0.23891 0.79743 -0.02959 0.00880
-0.73669 0.35353 -0.00881 -0.01838
-0.41225 -0.74988 0.02098 -0.01166
0.51796 -0.41618 0.01757 0.02209
0.13580 0.23116 -0.02056 0.01184
-0.83031 0.42813 -0.01601 -0.03108
-0.15815 -0.31099 0.02341 -0.01169
0.67253 -0.35550 0.01808 0.03381
0.05148 0.08188 -0.02523 0.01719
-0.30314 0.18359 -0.01580 -0.02799
-0.32812 -0.80476 0.03008 -0.01229
0.89407 -0.44026 0.00919 0.01866
0.16596 0.77728 -0.03453 0.00703
-0.77939 0.25020 -0.00761 -0.02392
-0.25948 -0.74009 0.02481 -0.00893
0.73037 -0.35935 0.01768 0.03585
0.22421 0.88596 -0.03322 0.00830
-0.38369 0.21443 -0.01496 -0.02626
-0.34153 -0.52181 0.01829 -0.01244
0.65256 -0.18658 0.01014 0.03374
0.15369 0.62635 -0.02303 0.00537
-0.65213 0.32555 -0.01710 -0.03448
-0.17261 -0.86851 0.02747 -0.00513
0.24181 -0.07890 0.00673 0.02191
0.15331 0.48694 -0.02677 0.00783
-0.46177 0.27850 -0.01932 -0.03274
-0.18846 -0.58934 0.02864 -0.00911
0.83864 -0.33428 0.01093 0.02747
0.43107 0.90442 -0.02655 0.01282
-0.31670 0.19373 -0.01443 -0.02403
-0.35755 -0.49190 0.03089 -0.02237
0.38938 -0.08801 0.00903 0.03532
0.23314 0.95416 -0.01950 0.00481
-0.19923 0.08752 -0.00976 -0.02182
-0.15021 -0.38677 0.02989 -0.01157
0.87982 -0.23826 0.00914 0.03408
0.19806 0.52119 -0.03066 0.01169
-0.55418 0.14376 -0.00814 -0.03255
-0.42211 -0.85320 0.02644 -0.01352
0.59188 -0.24279 0.01323 0.03264
0.37496 0.71042 -0.03175 0.01654
-0.53891 0.10035 -0.00478 -0.02460
-0.13654 -0.64478 0.03553 -0.00722
0.83679 -0.24780 0.00585 0.02025
0.23666 0.86786 -0.02610 0.00697
-0.30383 0.02160 -0.00221 -0.02542
-0.26808 -0.66125 0.03212 -0.01283
0.51803 -0.17191 0.00730 0.02171
0.24345 0.44397 -0.02683 0.01396
-0.96634 0.13094 -0.00416 -0.03089
-0.19317 -0.66328 0.03543 -0.01041
0.46478 -0.20278 0.01462 0.03357
0.18351 0.43489 -0.03003 0.01245
-0.72240 0.25920 -0.00951 -0.02715
-0.12123 -0.29348 0.03484 -0.01462
0.45369 -0.18921 0.01366 0.03337
0.29169 0.78993 -0.02116 0.00769
-0.23026 0.03477 -0.00489 -0.02776
-0.28216 -0.79871 0.02658 -0.00929
0.62055 -0.24411 0.01321 0.03374
0.08778 0.81581 -0.03038 0.00299
-0.91371 0.11930 -0.00330 -0.02609
-0.40626 -0.81215 0.02768 -0.01387
0.73228 -0.19027 0.00671 0.02697
0.04767 0.47209 -0.02930 0.00234
-0.73424 0.04780 -0.00146 -0.02204
-0.40522 -0.89457 0.03414 -0.01596
0.87531 -0.11777 0.00308 0.02255
0.02584 0.68423 -0.03681 0.00163
-0.24783 0.11081 -0.00875 -0.02128
-0.12040 -0.81920 0.02608 -0.00368
0.59575 -0.12343 0.00645 0.03089
0.32296 0.70892 -0.03553 0.01629
-0.57987 0.06284 -0.00243 -0.02249
-0.02031 -0.36730 0.02058 -0.00097
0.26448 -0.02710 0.00423 0.03092
0.10306 0.43442 -0.03463 0.00802
-0.35970 0.05879 -0.00431 -0.02911
-0.07078 -0.86539 0.03021 -0.00250
0.71690 -0.12072 0.00411 0.02454
0.32636 0.88317 -0.02350 0.00847
-0.41267 0.15612 -0.00918 -0.02543
-0.22873 -0.61299 0.03112 -0.01127
0.50076 -0.09439 0.00572 0.03206
0.17831 0.59734 -0.03155 0.00880
-0.91341 0.07955 -0.00207 -0.02541
-0.07739 -0.86768 0.03719 -0.00309
0.76878 -0.13342 0.00560 0.03266
0.24675 0.80668 -0.03763 0.01166
-0.76105 0.32417 -0.00931 -0.02200
-0.31905 -0.87911 0.02470 -0.00889
0.66829 -0.13480 0.00744 0.03678
0.16159 0.92655 -0.02999 0.00497
-0.86281 0.26323 -0.00677 -0.02330
-0.12052 -0.64009 0.02315 -0.00410
0.82618 -0.30273 0.01102 0.03139
0.06224 0.86318 -0.02723 0.00195
-0.38168 0.13080 -0.01090 -0.03506
-0.00826 -0.91024 0.03973 -0.00050
0.92938 -0.25685 0.00557 0.01944
0.03173 0.52537 -0.03992 0.00169
-0.54595 0.19136 -0.01117 -0.03394
-0.01357 -0.05922 0.01957 -0.00616
0.90627 -0.17413 0.00679 0.03694
0.07176 0.22390 -0.01924 0.00588
-0.74423 -0.02727 0.00095 -0.02783
-0.06155 -0.54944 0.03532 -0.00431
0.97638 -0.03734 0.00089 0.02200
0.13044 0.50094 -0.03513 0.00882
-0.53643 0.02047 -0.00115 -0.03047
-0.03637 -0.82224 0.02920 -0.00098
0.27795 -0.07159 0.00928 0.03620
0.06395 0.83042 -0.02933 0.00251
-0.68718 0.20644 -0.00613 -0.02125
-0.20809 -0.64431 0.03043 -0.00976
0.89414 0.05095 -0.00200 0.03514
-0.02275 0.56270 -0.03098 -0.00123
-0.44564 0.05161 -0.00246 -0.02343
-0.19322 -0.95662 0.03279 -0.00682
0.38647 -0.06735 0.00445 0.02651
0.02630 0.99000 -0.02076 0.00050
-0.40742 0.14479 -0.00994 -0.02899
-0.10875 -0.97194 0.03662 -0.00442
0.74928 -0.17429 0.00612 0.02609
0.17429 0.86322 -0.02644 0.00527
-0.34917 -0.02518 0.00362 -0.03791
0.00569 -0.33552 0.03394 0.00055
0.41471 0.03674 -0.00243 0.02677
0.04370 0.36439 -0.02712 0.00315
-0.42028 0.10108 -0.00756 -0.03372
-0.01399 -0.80217 0.02197 -0.00062
0.56871 -0.09757 0.00369 0.02198
0.14751 0.80617 -0.03076 0.00556
-0.69845 -0.12805 0.00523 -0.02864
-0.15921 -0.82449 0.02128 -0.00406
0.73594 0.00289 0.00022 0.02846
-0.11352 0.63037 -0.02329 -0.00407
-0.75790 0.04630 -0.00204 -0.02869
-0.01624 -0.81897 0.03625 -0.00032
0.87301 0.07383 -0.00256 0.02923
0.01641 0.91455 -0.02939 0.00040
-0.53132 0.04803 -0.00260 -0.02723
-0.03207 -0.97469 0.03197 -0.00111
0.92924 -0.15388 0.00607 0.03633
-0.06131 0.92911 -0.03953 -0.00237
-0.92129 -0.11732 0.00302 -0.02550
0.01039 -0.31772 0.03980 0.00054
0.72172 -0.02203 0.00074 0.02158
-0.06565 0.74563 -0.03875 -0.00328
-0.81344 -0.02677 0.00094 -0.02285
0.04169 -0.38213 0.03801 0.00416
0.38250 -0.00103 0.00096 0.03498
-0.03850 0.76344 -0.03386 -0.00144
-0.81088 0.16700 -0.00745 -0.03827
-0.01439 -0.58920 0.03759 -0.00118
0.83196 0.06735 -0.00153 0.02233
-0.10414 0.88676 -0.02291 -0.00288
-0.29299 0.02789 -0.00242 -0.02880
-0.01363 -0.40616 0.02547 -0.00039
0.48954 0.09540 -0.00553 0.02700
0.08319 0.44165 -0.02749 0.00467
-0.33826 -0.07577 0.00553 -0.02684
0.00726 -0.75828 0.03325 0.00041
0.34963 -0.01628 0.00157 0.02848
-0.09999 0.96970 -0.02477 -0.00235
-0.54171 -0.10972 0.00484 -0.02511
-0.05226 -0.91014 0.02420 -0.00132
0.50220 -0.06337 0.00268 0.02432
0.01300 0.54249 -0.03942 0.00029
-0.49519 -0.04126 0.00371 -0.03823
-0.03660 -0.45074 0.02258 -0.00217
0.18475 0.01576 -0.00384 0.03380
-0.11296 0.97707 -0.02032 -0.00221
-0.37196 -0.10061 0.00592 -0.02291
0.15942 -0.62985 0.02360 0.00584
0.45143 0.04437 -0.00251 0.02461
-0.16689 0.91246 -0.03582 -0.00695
-0.57804 -0.08001 0.00397 -0.03175
0.02072 -0.40803 0.02791 0.00154
0.51564 0.09989 -0.00680 0.03314
0.00482 0.98515 -0.03302 0.00045
-0.69853 -0.11135 0.00431 -0.02800
0.27802 -0.94977 0.02732 0.00807
0.31842 0.08583 -0.00470 0.01964
-0.23360 0.83635 -0.02992 -0.00810
-0.84666 -0.08562 0.00253 -0.02431
-0.02299 -0.76996 0.03099 -0.00088
0.97912 0.17381 -0.00462 0.02724
-0.06666 0.80816 -0.02656 -0.00220
-0.59848 -0.14996 0.00584 -0.02211
0.05155 -0.21839 0.02580 0.00488
0.90966 0.12738 -0.00556 0.03890
-0.00337 0.18932 -0.03256 -0.00002
-0.86139 0.03382 -0.00162 -0.03198
0.01681 -0.18269 0.02733 0.00124
0.86599 0.25711 -0.00695 0.02249
0.03444 0.78276 -0.03989 0.00188
-0.78313 -0.16155 0.00630 -0.03189
-0.05674 -0.82500 0.02759 -0.00178
0.37113 0.00020 0.00056 0.03079
-0.10079 0.76209 -0.02201 -0.00278
-0.75384 0.05954 -0.00302 -0.03467
0.03750 -0.30045 0.03976 0.00357
0.67622 0.17588 -0.00571 0.02115
-0.26844 0.95470 -0.03819 -0.01100
-0.25268 -0.08613 0.00861 -0.02673
0.03004 -0.43952 0.03680 0.00226
0.62532 0.11207 -0.00477 0.02713
-0.10280 0.61962 -0.02571 -0.00432
-0.60768 -0.05000 0.00197 -0.02026
0.14815 -0.80606 0.03211 0.00626
0.33353 0.12546 -0.01264 0.03691
-0.10438 0.85659 -0.03480 -0.00401
-0.58030 -0.03392 0.00216 -0.02975
0.06263 -0.70056 0.02604 0.00258
0.88230 0.00471 -0.00034 0.03020
-0.22566 0.94510 -0.02860 -0.00659
-0.97961 -0.03464 0.00085 -0.02752
0.09828 -0.70371 0.02434 0.00359
0.86611 0.35555 -0.01183 0.02850
-0.15169 0.44123 -0.02901 -0.00952
-0.88797 -0.12765 0.00430 -0.03085
0.23791 -0.71189 0.02808 0.00904
0.23380 0.09093 -0.01232 0.02850
-0.29038 0.94259 -0.02850 -0.00874
-0.28377 -0.09385 0.00891 -0.02885
0.07622 -0.82101 0.02300 0.00209
0.39225 0.03686 -0.00399 0.03669
-0.11225 0.57306 -0.02009 -0.00428
-0.71489 -0.36726 0.00990 -0.02000
0.11354 -0.89594 0.03604 0.00460
0.75970 0.06196 -0.00262 0.03757
-0.14789 0.65152 -0.03087 -0.00713
-0.94193 -0.26230 0.00583 -0.02015
0.37413 -0.83232 0.03480 0.01533
0.46755 0.10017 -0.00511 0.02327
-0.20538 0.59607 -0.02148 -0.00721
-0.74442 -0.14431 0.00693 -0.03355
0.34363 -0.72628 0.02292 0.01081
0.41790 0.12520 -0.01096 0.03505
-0.23329 0.56510 -0.03654 -0.01466
-0.71682 -0.27656 0.01274 -0.03263
0.38444 -0.85621 0.03216 0.01475
0.63742 0.16377 -0.00758 0.02822
-0.08163 0.44210 -0.03089 -0.00629
-0.92585 -0.25697 0.00586 -0.02151
0.33014 -0.80032 0.03533 0.01458
0.39836 0.13661 -0.01300 0.03542
-0.05240 0.19174 -0.03041 -0.00691
-0.58041 -0.28046 0.01447 -0.03053
0.14270 -0.49421 0.02965 0.00900
0.16128 0.07503 -0.01078 0.02303
-0.19532 0.77941 -0.03161 -0.00791
-0.69243 -0.30902 0.01201 -0.02737
0.37219 -0.71341 0.02968 0.01527
0.38724 0.20348 -0.01759 0.03229
-0.23417 0.72863 -0.03159 -0.01001
-0.59411 -0.21925 0.01017 -0.02682
0.16888 -0.58950 0.02344 0.00632
0.30064 0.07846 -0.00556 0.02256
-0.05444 0.34443 -0.03553 -0.00457
-0.77976 -0.43989 0.01590 -0.02823
0.12047 -0.24546 0.03555 0.01772
0.42264 0.24593 -0.01049 0.01735
-0.26485 0.43187 -0.02766 -0.01738
-0.94645 -0.28440 0.00711 -0.02391
0.19491 -0.34149 0.02813 0.01541
0.65320 0.25836 -0.01330 0.03305
-0.14066 0.96364 -0.02925 -0.00431
-0.61526 -0.18199 0.00571 -0.02004
0.17329 -0.64869 0.02941 0.00773
0.66599 0.29231 -0.01180 0.02620
-0.06242 0.16049 -0.02972 -0.01280
-0.92597 -0.15567 0.00419 -0.02495
0.12348 -0.58544 0.02176 0.00477
0.87635 0.19595 -0.00455 0.02106
-0.31759 0.86994 -0.03200 -0.01188
-0.56110 -0.19468 0.00824 -0.02424
0.22944 -0.47590 0.03293 0.01589
0.69288 0.21416 -0.00622 0.01952
-0.41746 0.89583 -0.02146 -0.01017
-0.47473 -0.10386 0.00702 -0.03300
0.14279 -0.33189 0.02532 0.01124
0.53609 0.21497 -0.01122 0.02747
-0.19072 0.59191 -0.03381 -0.01141
-0.92202 -0.34664 0.00694 -0.01901
0.20889 -0.75060 0.02030 0.00565
0.85423 0.26394 -0.01082 0.03375
